ID	CNPJ	Nome Reduzido	Município	CEP	Bairro	Logradouro	Número	Complemento	Telefone	Email	Vagas Estacionamento	Coordenador Regional	Coordenador Distrital	Servidor IP	UF
131	88212113011560	CRUZ ALTA 3	CRUZ ALTA	98005000	CENTRO	R PINHEIRO MACHADO	908		5533241124	cruzalta3@farmaciassaojoao.com.br	0	LENIN PEREIRA BRITES	TIAGO ANGELO MACHADO	10.0.131.254	RS
132	88212113011721	STA VITORIA PALMAR 1	SANTA VITORIA DO PALMAR	96230000	CENTRO	RUA BARAO DO RIO BRANCO	587	SL A	5332631221	santavitoria@farmaciassaojoao.com.br	0	DIEISSON SILVA TONDO	JULIANO PETRACA IRUZUN	10.0.132.254	RS
133	88212113011802	PAROBE 1	PAROBE	95630000	CENTRO	RUA DR. LEGENDRE	356		5135231441	parobe@farmaciassaojoao.com.br	0	PATRICIA CARDOZO EITELVEIN	LUIZ CARLOS KUHN	10.0.133.254	RS
134	88212113011993	HORIZONTINA 1	HORIZONTINA	98920000	CENTRO	RUA URUGUAI	1210	LJ 01	5535376748	horizontina@farmaciassaojoao.com.br	3	GRACIELE SILVEIRA	FAIS HUSEIN ABDALLA	10.0.134.254	RS
135	88212113012299	BAGE 1	BAGE	96400003	CENTRO	AV SETE DE SETEMBRO	1098		5332406765	bage@farmaciassaojoao.com.br	0	MARCIO FERREIRA PRUCIANO	JULIANO PETRACA IRUZUN	10.0.135.254	RS
136	88212113012108	ALEGRETE 1	ALEGRETE	97542000	CENTRO	RUA GASPAR MARTINS	168		5534220333	alegrete@farmaciassaojoao.com.br	0	ANDRESSA NUNES BIASI	JULIANO PETRACA IRUZUN	10.0.136.254	RS
137	88212113012027	CAXIAS 5	CAXIAS DO SUL	95020001	CENTRO	RUA SINIMBU	1589	LJ 01	5432232343	caxias5@farmaciassaojoao.com.br	0	JAMES DE VARGAS RODRIGUES	FABIO CHIES BALDASSO	10.0.137.254	RS
138	88212113012370	STO ANGELO 2	SANTO ANGELO	98801590	CENTRO	AV BRASIL	1061		5533134969	santoangelo2@farmaciassaojoao.com.br	0	EVERTON JOSE ELEGDA	JULIANO PETRACA IRUZUN	10.0.138.254	RS
139	88212113012531	GUAPORE 1	GUAPORE	99200000	CENTRO	RUA MONSENHOR SCALABRINI	888		5434434789	guapore@farmaciassaojoao.com.br	7	TATIANE ROHRIG	TIAGO ANGELO MACHADO	10.0.139.254	RS
140	88212113012450	SAO BORJA 2	SAO BORJA	97670000	CENTRO	R CORONEL LAGO	1878		5534315440	saoborja2@farmaciassaojoao.com.br	0	RAFAEL GAYER MENDES	JULIANO PETRACA IRUZUN	10.0.140.254	RS
141	88212113012884	CAMPOS NOVOS 1	CAMPOS NOVOS	89620000	CENTRO	RUA CORONEL FARRAPO	1042	SL A	4935442475	camposnovos@farmaciassaojoao.com.br	8	SAMANTHA DIAS LIMA	FAIS HUSEIN ABDALLA	10.0.141.254	SC
142	88212113012612	GETULIO VARGAS 1	GETULIO VARGAS	99900000	CENTRO	R JACOB GREMMELMAIER	443		5433413740	getuliovargas@farmaciassaojoao.com.br	0	GESSICA PERIN	FAIS HUSEIN ABDALLA	10.0.142.254	RS
143	88212113012701	CARLOS BARBOSA 1	CARLOS BARBOSA	95185000	CENTRO	RUA ELISA TRAMONTINA	37	SL 01	5434611300	cbarbosa@farmaciassaojoao.com.br	0	TAISE CORSO	FABIO CHIES BALDASSO	10.0.143.254	RS
144	88212113013007	ROSARIO 1	ROSARIO DO SUL	97590000	CENTRO	RUA BARAO DO RIO BRANCO	2421		5532311232	rosario@farmaciassaojoao.com.br	10	ANDRESSA NUNES BIASI	JULIANO PETRACA IRUZUN	10.0.144.254	RS
145	88212113013180	CANGUCU 2	CANGUCU	96600000	CENTRO	RUA GENERAL OSORIO	898	ESQ RU	5332523960	cangucu2@farmaciassaojoao.com.br	0	DIEISSON SILVA TONDO	JULIANO PETRACA IRUZUN	10.0.145.254	RS
146	88212113012965	CACHOEIRA 3	CACHOEIRA DO SUL	96503765	SANTA HELENA	AV BRASIL	1491		5137241884	cachoeira3@farmaciassaojoao.com.br	0	JESSICA LETICIE FERREIRA INOCENTI	TIAGO ANGELO MACHADO	10.0.146.254	RS
147	88212113013341	RIO GRANDE 6	RIO GRANDE	96200003	CENTRO	RUA VINTE E QUATRO DE MAIO	250		5332333244	riogrande6@farmaciassaojoao.com.br	0	DIENE MARIENE DE ARAUJO SOARES	JULIANO PETRACA IRUZUN	10.0.147.254	RS
148	88212113013260	PF SHOPPING BELLA	PASSO FUNDO	99010050	CENTRO	RUA CORONEL CHICUTA	355	SL 3	5433153315	shopping@farmaciassaojoao.com.br	0	FABIANE POETINI LEITE	FAIS HUSEIN ABDALLA	10.0.148.254	RS
149	88212113013503	ESTEIO 1	ESTEIO	93260084	CENTRO	AV PRESIDENTE VARGAS	2236	LJ 01	5134611300	esteio@farmaciassaojoao.com.br	14	DANIELA MACHADO DOS SANTOS	ANDRE LAURI MARQUES JAIME	10.0.149.254	RS
150	88212113013422	CAXIAS 6	CAXIAS DO SUL	95020172	CENTRO	RUA PINHEIRO MACHADO	1934		5432152020	caxias6@farmaciassaojoao.com.br	0	JAMES DE VARGAS RODRIGUES	FABIO CHIES BALDASSO	10.0.150.254	RS
151	88212113013775	BENTO GONCALVES 1	BENTO GONCALVES	95700076	CENTRO	R RAMIRO BARCELOS	344	ESQUINA RUA JULIO DE CASTILHOS	5434513387	bentogoncalves@farmaciassaojoao.com.br	0	EDUARDO WELTER BRAND	FABIO CHIES BALDASSO	10.0.151.254	RS
152	88212113013856	BAGE 2	BAGE	96400006	CENTRO	AV SETE DE SETEMBRO	837		5332421800	bage2@farmaciassaojoao.com.br	5	MARCIO FERREIRA PRUCIANO	JULIANO PETRACA IRUZUN	10.0.152.254	RS
153	88212113013694	CAXIAS 7	CAXIAS DO SUL	95020172	CENTRO	RUA PINHEIRO MACHADO	2659	LJ 01	5435372351	caxias7@farmaciassaojoao.com.br	0	RAFAEL CONSTANTE	FABIO CHIES BALDASSO	10.0.153.254	RS
154	88212113013937	VIAMAO 1	VIAMAO	94410300	CENTRO	RUA REVERENDO AMERICO VESPUCIO CABRAL	667	SL 01	5134923415	viamao@farmaciassaojoao.com.br	0	AMANDA ANDRADE RAMOS	ANDRE LAURI MARQUES JAIME	10.0.154.254	RS
155	88212113014070	GUAIBA 2	GUAIBA	92727000	ALEGRIA	R ADAO FOQUES	724	SL 04	5134911815	guaiba2@farmaciassaojoao.com.br	20	FERNANDA JARDIM MEIRELES	LARISSA TAMARA DOS SANTOS	10.0.155.254	RS
156	88212113014232	TAQUARA 2	TAQUARA	95600032	CENTRO	RUA MARECHAL FLORIANO	1524		5135411717	taquara2@farmaciassaojoao.com.br	0	PATRICIA CARDOZO EITELVEIN	LUIZ CARLOS KUHN	10.0.156.254	RS
157	88212113014151	STA CRUZ 3	SANTA CRUZ DO SUL	96815010	AVENIDA	R CORONEL OSCAR RAFAEL JOST	2445	ESQ. RUA SAO JOSE	5137152211	santacruz3@farmaciassaojoao.com.br	3	PEDRO WUNDERLICH BORGES	TIAGO ANGELO MACHADO	10.0.157.254	RS
159	88212113014585	CAXIAS 8	CAXIAS DO SUL	95010005	CENTRO	JULIO DE CASTILHOS	1849		5430217373	caxias8@farmaciassaojoao.com.br	0	JAMES DE VARGAS RODRIGUES	FABIO CHIES BALDASSO	10.0.159.254	RS
160	88212113014402	STA CRUZ 4	SANTA CRUZ DO SUL	96810002	CENTRO	RUA MARECHAL FLORIANO	497		5137131213	santacruz4@farmaciassaojoao.com.br	0	PEDRO WUNDERLICH BORGES	TIAGO ANGELO MACHADO	10.0.160.254	RS
161	88212113014909	PELOTAS 6	PELOTAS	96030002	FRAGATA	AVENIDA DUQUE DE CAXIAS	634		5332739340	pelotas6@farmaciassaojoao.com.br	30	ARON PIRES MONTEIRO	JULIANO PETRACA IRUZUN	10.0.161.254	RS
162	88212113014828	ESTRELA 1	ESTRELA	95880000	CENTRO	RUA CORONEL MUSSNICH	701		5137121231	estrela@farmaciassaojoao.com.br	4	WAGNER PAZ SCHUCK	TIAGO ANGELO MACHADO	10.0.162.254	RS
163	88212113014747	SAPIRANGA 1	SAPIRANGA	93800028	CENTRO	AV JOAO CORREA	1184	SL 01 A	5135296022	sapiranga@farmaciassaojoao.com.br	0	PATRICIA CARDOZO EITELVEIN	LUIZ CARLOS KUHN	10.0.163.254	RS
164	88212113014666	STA MARIA 6	SANTA MARIA	97050600	CENTRO	RUA PINHEIRO MACHADO	2394	LJ 01	5532228244	santamaria6@farmaciassaojoao.com.br	0	IGOR GOULART	TIAGO ANGELO MACHADO	10.0.164.254	RS
165	88212113015042	URUGUAIANA 3	URUGUAIANA	97501516	CENTRO	RUA DOMINGOS DE ALMEIDA	1780		5534118175	uruguaiana3@farmaciassaojoao.com.br	0	RAFAEL GAYER MENDES	JULIANO PETRACA IRUZUN	10.0.165.254	RS
166	88212113015204	FARROUPILHA 1	FARROUPILHA	95170432	CENTRO	RUA PINHEIRO MACHADO	251		5432617679	farroupilha@farmaciassaojoao.com.br	0	TAISE CORSO	FABIO CHIES BALDASSO	10.0.166.254	RS
168	88212113015395	LAJEADO 2	LAJEADO	95901034	MOINHOS	R CARLOS SPOHR FILHO	911	ESQUINA RUA SAO PEDRO 1506	5137101017	lajeado2@farmaciassaojoao.com.br	11	WAGNER PAZ SCHUCK	TIAGO ANGELO MACHADO	10.0.168.254	RS
169	88212113015476	ITAQUI 1	ITAÍ	97650000	CENTRO	AV INDEPENDENCIA	649		5534338782	itaqui@farmaciassaojoao.com.br	0	RAFAEL GAYER MENDES	JULIANO PETRACA IRUZUN	10.0.169.254	RS
170	88212113015808	IJUI 6	IJUI	98700000	SAO GERALDO	R SAO FRANCISCO	430	FARMACIA	5533328330	ijui6@farmaciassaojoao.com.br	14	GIOVANI DA COSTA SISTI	FAIS HUSEIN ABDALLA	10.0.170.254	RS
171	88212113015719	IJUI 7	IJUI	98700000	ASSIS BRASIL	AV GETULIO VARGAS	418		5533330199	ijui7@farmaciassaojoao.com.br	22	GIOVANI DA COSTA SISTI	FAIS HUSEIN ABDALLA	10.0.171.254	RS
172	88212113015638	SAO SEBASTIAO CAI 1	SAO SEBASTIAO DO CAI	95760000	CENTRO	AV EGYDIO MICHAELSEN	501		5136350107	saosebastiao@farmaciassaojoao.com.br	11	TAMIRES PRISCILA VINGERT	LUIZ CARLOS KUHN	10.0.172.254	RS
173	88212113015557	RIO PARDO 1	RIO PARDO	96640000	CENTRO	RUA GENERAL ANDRADE NEVES	520	EQ R DR JPESSOA 868	5137313931	riopardo@farmaciassaojoao.com.br	0	JESSICA LETICIE FERREIRA INOCENTI	TIAGO ANGELO MACHADO	10.0.173.254	RS
174	88212113015980	CANELA 1	CANELA	95680000	CENTRO	AV JULIO DE CASTILHOS	370	LJ A	5432821542	canela@farmaciassaojoao.com.br	10	CAMILO MADEIRA SANTIAGO	FABIO CHIES BALDASSO	10.0.174.254	RS
175	88212113017096	LAGES 6	LAGES	88502175	CENTRO	PRACA JOAO COSTA	44		4932240179	lages6@farmaciassaojoao.com.br	0	MAURICIO MEZARI ZANOTTO	CLEITON CESAR HERNANDES DE LIMA	10.0.175.254	SC
176	88212113016286	IVOTI 1	IVOTI	93900000	CENTRO	AV PRESIDENTE LUCENA	3077		5135633197	ivoti@farmaciassaojoao.com.br	4	TAMIRES PRISCILA VINGERT	LUIZ CARLOS KUHN	10.0.176.254	RS
177	88212113016871	TRES COROAS 1	TRES COROAS	95660000	CENTRO	R MUNDO NOVO	11		5135461069	trescoroas@farmaciassaojoao.com.br	0	PATRICIA CARDOZO EITELVEIN	LUIZ CARLOS KUHN	10.0.177.254	RS
178	88212113016367	CANOAS 1	CANOAS	92010300	CENTRO	RUA QUINZE DE JANEIRO	176	LJ 01	5134274720	canoas@farmaciassaojoao.com.br	0	CLEDSON VENTURA	ANDRE LAURI MARQUES JAIME	10.0.178.254	RS
180	88212113016529	SAO JERONIMO 1	SAO JERONIMO	96700000	CENTRO	RUA RAMIRO BARCELOS	465		5136514370	saojeronimo@farmaciassaojoao.com.br	0	DANIELA MACHADO DOS SANTOS	ANDRE LAURI MARQUES JAIME	10.0.180.254	RS
181	88212113016448	ALEGRETE 2	ALEGRETE	97541001	CENTRO	RUA DOS ANDRADAS	325	LJ 01	5534214001	alegrete2@farmaciassaojoao.com.br	0	ANDRESSA NUNES BIASI	JULIANO PETRACA IRUZUN	10.0.181.254	RS
182	88212113016103	STA MARIA 7	SANTA MARIA	97015512	NOSSA SENHORA DE FATIMA	AV PRESIDENTE VARGAS	1944	LJ 02	5530271617	santamaria7@farmaciassaojoao.com.br	4	IGOR GOULART	TIAGO ANGELO MACHADO	10.0.182.254	RS
183	88212113016790	TRES DE MAIO 1	TRES DE MAIO	98910970	CENTRO	AV URUGUAI	513		5535352321	tresdemaio@farmaciassaojoao.com.br	18	GRACIELE SILVEIRA	FAIS HUSEIN ABDALLA	10.0.183.254	RS
185	88212113016952	CACHOEIRINHA 1	CACHOEIRINHA	94910001	CENTRO	AV GENERAL FLORES CUNHA	1117	LJ 01	5134414150	cachoeirinha@farmaciassaojoao.com.br	0	BRUNA RODRIGUES DE FREITAS	LUIZ CARLOS KUHN	10.0.185.254	RS
186	88212113017177	VIAMAO 2	VIAMAO	94480500	SANTA ISABEL	AV LIBERDADE	1589	E 1601	5134931032	viamao2@farmaciassaojoao.com.br	12	AMANDA ANDRADE RAMOS	ANDRE LAURI MARQUES JAIME	10.0.186.254	RS
187	88212113017681	TUPANCIRETA 1	TUPANCIRETA	98170000	CENTRO	AV VAZ DE FERREIRA	1118		5532721503	tupancireta@farmaciassaojoao.com.br	0	LENIN PEREIRA BRITES	TIAGO ANGELO MACHADO	10.0.187.254	RS
188	88212113017339	NAO ME TOQUE 1	NAO-ME-TOQUE	99470000	CENTRO	AV ALTO JACUI	647	LJ A	5433323859	naometoque@farmaciassaojoao.com.br	0	CAMILA COLETTO MAY	FAIS HUSEIN ABDALLA	10.0.188.254	RS
189	88212113017258	RIO GRANDE 10	RIO GRANDE	96200350	CENTRO	RUA LUIZ LOREA	490		5332322644	riogrande10@farmaciassaojoao.com.br	0	DIENE MARIENE DE ARAUJO SOARES	JULIANO PETRACA IRUZUN	10.0.189.254	RS
190	88212113017410	PORTO ALEGRE 4	PORTO ALEGRE	90230120	SAO GERALDO	AV SAO PEDRO	549	LJ 01	5130860546	portoalegre4@farmaciassaojoao.com.br	0	RAFAEL BRAZ KOVALSKI	LARISSA TAMARA DOS SANTOS	10.0.190.254	RS
192	88212113009239	ENCANTADO 1	ENCANTADO	95960000	CENTRO	RUA JULIO DE CASTILHOS	1386	LJ 01	5137511927	encantado@farmaciassaojoao.com.br	22	WAGNER PAZ SCHUCK	TIAGO ANGELO MACHADO	10.0.192.254	RS
193	88212113017762	ALVORADA 1	ALVORADA	94810000	BELA VISTA	AV PRESIDENTE GETULIO VARGAS	1746	LJ 01	5130444999	alvorada@farmaciassaojoao.com.br	0	AMANDA ANDRADE RAMOS	ANDRE LAURI MARQUES JAIME	10.0.193.254	RS
194	88212113017843	STO ANGELO 3	SANTO ANGELO	98801640	CENTRO	RUA MARQUES DO HERVAL	929		5533124627	santoangelo3@farmaciassaojoao.com.br	1	EVERTON JOSE ELEGDA	JULIANO PETRACA IRUZUN	10.0.194.254	RS
195	88212113018149	LAGOA VERMELHA 2	LAGOA VERMELHA	95300970	CENTRO	AV AFONSO PENA	610	LJ 01	5433585892	lagoa2@farmaciassaojoao.com.br	0	GESSICA PERIN	FAIS HUSEIN ABDALLA	10.0.195.254	RS
196	88212113018068	ESPUMOSO 1	ESPUMOSO	99400000	CENTRO	TV CANDIDO SOARES	27		5433833448	espumoso@farmaciassaojoao.com.br	4	TATIANE ROHRIG	TIAGO ANGELO MACHADO	10.0.196.254	RS
199	88212113018300	GIRUA 1	GIRUA	98870000	CENTRO	RUA BENTO GONCALVES	284		5533611980	girua@farmaciassaojoao.com.br	0	EVERTON JOSE ELEGDA	JULIANO PETRACA IRUZUN	10.0.199.254	RS
200	88212113018220	SALTO DO JACUI 1	SALTO DO JACUI	99440000	CENTRO	AV PIO XII	1916		5522640012	saltodojacui@farmaciassaojoao.com.br	6	JESSICA LETICIE FERREIRA INOCENTI	TIAGO ANGELO MACHADO	10.0.200.254	RS
201	88212113018653	DOM PEDRITO 1	DOM PEDRITO	96450000	CENTRO	AV BARAO DO UPACARAY	1297		5332435070	dompedrito@farmaciassaojoao.com.br	0	MARCIO FERREIRA PRUCIANO	JULIANO PETRACA IRUZUN	10.0.201.254	RS
202	88212113018904	VIDEIRA 1	VIDEIRA	89560000	CENTRO	RUA SAUL BRANDALISE	120	LJ 01	4935333041	videira@farmaciassaojoao.com.br	5	SAMANTHA DIAS LIMA	FAIS HUSEIN ABDALLA	10.0.202.254	SC
203	88212113017924	SAO FRANC PAULA 1	SAO FRANCISCO DE PAULA	95400000	CENTRO	RUA PINHEIRO MACHADO	81		5432441265	saofrancisco@farmaciassaojoao.com.br	1	CAMILO MADEIRA SANTIAGO	FABIO CHIES BALDASSO	10.0.203.254	RS
204	88212113018734	PANAMBI 2	PANAMBI	98280000	CENTRO	PC ENGENHEIRO WALTER FAULHABER	283	LJ 01	5533752086	panambi2@farmaciassaojoao.com.br	13	GIOVANI DA COSTA SISTI	FAIS HUSEIN ABDALLA	10.0.204.254	RS
206	88212113019110	LIVRAMENTO 2	SANTANA DO LIVRAMENTO	97573000	CENTRO	RUA DOS ANDRADAS	430	LJ 01	5532442102	livramento2@farmaciassaojoao.com.br	0	MARCIO FERREIRA PRUCIANO	JULIANO PETRACA IRUZUN	10.0.206.254	RS
207	88212113019030	QUARAI 1	QUARAI	97560000	CENTRO	AV 7 DE SETEMBRO	788		5534232083	quarai@farmaciassaojoao.com.br	3	RAFAEL GAYER MENDES	JULIANO PETRACA IRUZUN	10.0.207.254	RS
209	88212113019382	JULIO CASTILHOS 1	JULIO DE CASTILHOS	98130000	CENTRO	AVENIDA PINHEIRO MACHADO	586	LJ 01	5532711326	jcastilhos@farmaciassaojoao.com.br	16	LENIN PEREIRA BRITES	TIAGO ANGELO MACHADO	10.0.209.254	RS
210	88212113019463	GRAMADO 1	GRAMADO	95670000	CENTRO	AV BORGES DE MEDEIROS	2540		5432865476	gramado@farmaciassaojoao.com.br	1	CAMILO MADEIRA SANTIAGO	FABIO CHIES BALDASSO	10.0.210.254	RS
211	88212113019544	IGREJINHA 1	IGREJINHA	95650000	CENTRO	R GENERAL ERNESTO DORNELLES	401	ESQUINA RUA JOAO CORREA	5135454974	igrejinha@farmaciassaojoao.com.br	0	PATRICIA CARDOZO EITELVEIN	LUIZ CARLOS KUHN	10.0.211.254	RS
212	88212113019625	CACHOEIRA 4	CACHOEIRA DO SUL	96501001	CENTRO	RUA JULIO DE CASTILHOS	149	LJ 01	5137245524	cachoeira4@farmaciassaojoao.com.br	1	JESSICA LETICIE FERREIRA INOCENTI	TIAGO ANGELO MACHADO	10.0.212.254	RS
213	88212113020046	SERAFINA CORREA 1	SERAFINA CORREA	99250000	CENTRO	AVENIDA MIGUEL SOCCOL	2721	LJ 01	5434441842	serafina@farmaciassaojoao.com.br	16	TATIANE ROHRIG	TIAGO ANGELO MACHADO	10.0.213.254	RS
216	88212113019706	CAMAQUA 3	CAMAQUA	96789104	PARQUE RES. ARROIO DURO	AVCONEGO L. WALTER HANQUET	299		5136713004	camaqua3@farmaciassaojoao.com.br	0	FERNANDA JARDIM MEIRELES	LARISSA TAMARA DOS SANTOS	10.0.216.254	RS
217	88212113019897	RIO GRANDE 7	RIO GRANDE	96202188	VILA JUNCAO	AVENIDA PRESIDENTE VARGAS	706	LJ 01	5332352314	riogrande7@farmaciassaojoao.com.br	4	DIENE MARIENE DE ARAUJO SOARES	JULIANO PETRACA IRUZUN	10.0.217.254	RS
218	88212113020208	STO ANGELO 4	SANTO ANGELO	98801590	CENTRO	AVENIDA BRASIL	793	LJ 01	5533132768	santoangelo4@farmaciassaojoao.com.br	6	EVERTON JOSE ELEGDA	JULIANO PETRACA IRUZUN	10.0.218.254	RS
219	88212113031838	STA CRUZ 5	SANTA CRUZ DO SUL	96810114	CENTRO	R TENENTE CORONEL BRITO	675	LJ 01	5130531161	santacruz5@farmaciassaojoao.com.br	6	PEDRO WUNDERLICH BORGES	TIAGO ANGELO MACHADO	10.0.219.254	RS
220	88212113020801	JAGUARAO 2	JAGUARAO	96300000	CENTRO	PC DR. ALCIDES MARQUES	10		5332615576	jaguarao2@farmaciassaojoao.com.br	0	DIEISSON SILVA TONDO	JULIANO PETRACA IRUZUN	10.0.220.254	RS
222	88212113020631	PELOTAS 9	PELOTAS	96055035	TRES VENDAS	AV FERNANDO OSORIO	1549		5332711393	pelotas9@farmaciassaojoao.com.br	13	ARON PIRES MONTEIRO	JULIANO PETRACA IRUZUN	10.0.222.254	RS
224	88212113020470	FREDERICO 2	FREDERICO WESTPHALEN	98400000	CENTRO	RUA DO COMERCIO	480	LJ A	5537441027	frederico2@farmaciassaojoao.com.br	0	GRACIELE SILVEIRA	FAIS HUSEIN ABDALLA	10.0.224.254	RS
225	88212113021018	STA MARIA 9	SANTA MARIA	97015450	CENTRO	R JOSE BONIFACIO	2355	LJ 01	5532172156	santamaria9@farmaciassaojoao.com.br	0	IGOR GOULART	TIAGO ANGELO MACHADO	10.0.225.254	RS
228	88212113021875	BALN CAMBORIU 1	BALNEARIO CAMBORIU	88330048	CENTRO	AV BRASIL	1300	LJ 03	4732646175	balcamboriu@farmaciassaojoao.com.br	0	REINALDO DO NASCIMENTO MARIANO	CLEITON CESAR HERNANDES DE LIMA	10.0.228.254	SC
229	88212113021956	CAMBORIU 1	CAMBORIU	88340000	MONTE ALEGRE	MONTE AGULHAS NEGRAS	316	LJ 01	4733631919	camboriu@farmaciassaojoao.com.br	0	LUANA CAMPAGNOLO	CLEITON CESAR HERNANDES DE LIMA	10.0.229.254	SC
230	88212113020984	STA CRUZ 6	SANTA CRUZ DO SUL	96810052	CENTRO	RUA MARECHAL FLORIANO PEIXOTO	741	LJ 03 B	5130531443	santacruz6@farmaciassaojoao.com.br	0	PEDRO WUNDERLICH BORGES	TIAGO ANGELO MACHADO	10.0.230.254	RS
231	88212113021107	NONOAI 1	NONOAI	99600000	CENTRO	AV PADRE MANOEL GOMEZ GONZALEZ	697		5433621239	nonoai@farmaciassaojoao.com.br	1	GRACIELE SILVEIRA	FAIS HUSEIN ABDALLA	10.0.231.254	RS
232	88212113021360	GUAIBA 3	GUAIBA	92704555	CENTRO	RUA SAO JOSE	291	LJ 01	5134806565	guaiba3@farmaciassaojoao.com.br	0	FERNANDA JARDIM MEIRELES	LARISSA TAMARA DOS SANTOS	10.0.232.254	RS
233	88212113021280	GARIBALDI 1	GARIBALDI	95720000	CENTRO	AV INDEPENDENCIA	479	LJ 01	5434623535	garibaldi@farmaciassaojoao.com.br	18	TAISE CORSO	FABIO CHIES BALDASSO	10.0.233.254	RS
234	88212113022766	CHAPECO 5	CHAPECO	89801301	PRESIDENTE MEDICI	AV SAO PEDRO	770		4933281066	chapeco5@farmaciassaojoao.com.br	20	PRISCILA MACHADO	FAIS HUSEIN ABDALLA	10.0.234.254	SC
235	88212113022847	MARAVILHA 1	MARAVILHA	89874000	CENTRO	AV SUL BRASIL	137	SL 102	4936643939	maravilha@farmaciassaojoao.com.br	5	PRISCILA MACHADO	FAIS HUSEIN ABDALLA	10.0.235.254	SC
237	88212113021522	STA MARIA 10	SANTA MARIA	97110800	CAMOBI	AVENIDA EVANDRO BEHR	7060		5530257725	santamaria10@farmaciassaojoao.com.br	9	IGOR GOULART	TIAGO ANGELO MACHADO	10.0.237.254	RS
239	88212113023223	CRUZ ALTA 4	CRUZ ALTA	98005000	CENTRO	RUA PINHEIRO MACHADO	791	LJ 01	5533242457	cruzalta4@farmaciassaojoao.com.br	0	LENIN PEREIRA BRITES	TIAGO ANGELO MACHADO	10.0.239.254	RS
242	88212113022170	VENANCIO 2	VENANCIO AIRES	95800000	CENTRO	OSVALDO ARANHA	1234		5137418099	venancio2@farmaciassaojoao.com.br	0	PEDRO WUNDERLICH BORGES	TIAGO ANGELO MACHADO	10.0.242.254	RS
243	88212113022251	ARROIO DO MEIO 1	ARROIO DO MEIO	95940000	CENTRO	R DR JOAO CARLOS MACHADO	1236	SL FARM 02	5121320237	arroiodomeio@farmaciassaojoao.com.br	11	WAGNER PAZ SCHUCK	TIAGO ANGELO MACHADO	10.0.243.254	RS
245	88212113022332	RIO GRANDE 9	RIO GRANDE	96202090	JUNCAO	AV SANTOS DUMONT	148	LJ 01	5332931020	riogrande9@farmaciassaojoao.com.br	9	DIENE MARIENE DE ARAUJO SOARES	JULIANO PETRACA IRUZUN	10.0.91.254	RS
246	88212113022502	SAO LEOPOLDO 1	SAO LEOPOLDO	93010001	CENTRO	RUA INDEPENDENCIA	345		5130375262	saoleopoldo@farmaciassaojoao.com.br	0	NITCHELI VIER	LUIZ CARLOS KUHN	10.0.246.254	RS
247	88212113022928	BENTO GONCALVES 2	BENTO GONCALVES	95700066	CENTRO	R DOUTOR JOSE MARIO MONACO	321	SL 02 FARMACIA	5434520147	bentogoncalves2@farmaciassaojoao.com.br	0	EDUARDO WELTER BRAND	FABIO CHIES BALDASSO	10.0.247.254	RS
249	88212113023142	PORTO ALEGRE 8	PORTO ALEGRE	90020025	CENTRO	AVENIDA BORGES DE MEDEIROS	1151	LJ 01	5130622759	portoalegre8@farmaciassaojoao.com.br	0	RAFAEL BRAZ KOVALSKI	LARISSA TAMARA DOS SANTOS	10.0.249.254	RS
250	88212113023738	CACADOR 1	CACADOR	89500000	CENTRO	AVENIDA BARAO DO RIO BRANCO	497		4935631692	cacador@farmaciassaojoao.com.br	0	SAMANTHA DIAS LIMA	FAIS HUSEIN ABDALLA	10.0.250.254	SC
252	88212113023657	CACADOR 2	CACADOR	89500148	CENTRO	AVENIDA BARÃO DO RIO BRANCO	248	SL 01	4935672250	cacador2@farmaciassaojoao.com.br	8	SAMANTHA DIAS LIMA	FAIS HUSEIN ABDALLA	10.2.2.254	SC
253	88212113023304	SANANDUVA 1	SANANDUVA	99840000	CENTRO	AVENIDA SALZANO DA CUNHA	484	LJ 02	5433431202	sananduva@farmaciassaojoao.com.br	5	GESSICA PERIN	FAIS HUSEIN ABDALLA	10.2.3.254	RS
255	88212113023576	SAO JOSE DO NORTE 1	SAO JOSE DO NORTE	96225000	CENTRO	RUA MARECHAL FLORIANO	297		5330140079	saojosedonorte@farmaciassaojoao.com.br	1	DIENE MARIENE DE ARAUJO SOARES	JULIANO PETRACA IRUZUN	10.2.5.254	RS
257	88212113023908	CAXIAS 9	CAXIAS DO SUL	95034000	PIO X	RUA MOREIRA CESAR	1960	LJ 01	5435381251	caxias9@farmaciassaojoao.com.br	4	RAFAEL CONSTANTE	FABIO CHIES BALDASSO	10.2.7.254	RS
258	88212113024467	FLORES DA CUNHA 2	FLORES DA CUNHA,	95270000	CENTRO	AV 25 DE JULHO	1865	ESQUINA RU	5432921118	floresdacunha2@farmaciassaojoao.com.br	16	TALINE CORSO	FABIO CHIES BALDASSO	10.2.8.254	RS
259	88212113024203	CARAZINHO 4	Carazinho	99500000	CENTRO	AVENIDA FLORES DA CUNHA	1543	SL A	5433301988	carazinho4@farmaciassaojoao.com.br	0	CAMILA COLETTO MAY	FAIS HUSEIN ABDALLA	10.2.9.254	RS
261	88212113024386	PALMEIRA 3	PALMEIRA DAS MISSOES	98300000	CENTRO	AV INDEPENDENCIA	1745		5537422520	palmeiras3@farmaciassaojoao.com.br	10	GIOVANI DA COSTA SISTI	FAIS HUSEIN ABDALLA	10.2.11.254	RS
